Sample_ID_1	Sample_ID_2	Population_1	Population_2	CHRType	K	Value
1499	KAZ14035	Lesina_289	Chokpak	Lesina	Allosome	K = 2	0.00045
1500	KAZ14035	Lesina_292	Chokpak	Lesina	Allosome	K = 2	-0.037955
1501	KAZ14035	Lesina_295	Chokpak	Lesina	Allosome	K = 2	-0.090062
1502	KAZ14035	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 2	0.073766
1503	KAZ14035	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 2	0.004186
1504	KAZ14035	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 2	0.095528
1505	KAZ14035	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 2	-0.010062
1506	KAZ14035	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 2	0.021413
1507	KAZ14035	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 2	-0.010376
1508	KAZ14035	PI22NLD0001M	Chokpak	Error	Allosome	K = 2	0.019093
1509	KAZ14053	Crotone517	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1510	KAZ14053	Crotone505	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1511	KAZ14053	Crotone518	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1512	KAZ14053	Crotone510	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1513	KAZ14053	Crotone500	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1514	KAZ14053	Crotone502	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1515	KAZ14053	Crotone501	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1516	KAZ14053	Crotone514	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1517	KAZ14053	Crotone498	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1518	KAZ14053	Crotone512	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1519	KAZ14053	FR046	Chokpak	Error	Allosome	K = 2	0.01717614
1520	KAZ14053	FR049	Chokpak	Error	Allosome	K = 2	0.01717614
1521	KAZ14053	FR051	Chokpak	Error	Allosome	K = 2	0.01717614
1522	KAZ14053	FR063	Chokpak	Error	Allosome	K = 2	0.01717614
1523	KAZ14053	FR064	Chokpak	Error	Allosome	K = 2	0.01717614
1524	KAZ14053	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1525	KAZ14053	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1526	KAZ14053	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1527	KAZ14053	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1528	KAZ14053	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1529	KAZ14053	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1530	KAZ14053	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1531	KAZ14053	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1532	KAZ14053	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1533	KAZ14053	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1534	KAZ14053	KAZ14001	Chokpak	Error	Allosome	K = 2	0.0621756
1535	KAZ14053	KAZ14003	Chokpak	Error	Allosome	K = 2	0.0621756
1536	KAZ14053	KAZ14032	Chokpak	Error	Allosome	K = 2	0.0621756
1537	KAZ14053	KAZ14035	Chokpak	Error	Allosome	K = 2	0.0621756
1538	KAZ14053	KAZ14053	Chokpak	Error	Allosome	K = 2	NA
1539	KAZ14053	KAZ14054	Chokpak	Error	Allosome	K = 2	0.014979
1540	KAZ14053	KAZ14055	Chokpak	Error	Allosome	K = 2	0.048632
1541	KAZ14053	KAZ14057	Chokpak	Error	Allosome	K = 2	0.081247
1542	KAZ14053	KAZ14059	Chokpak	Error	Allosome	K = 2	0.036622
1543	KAZ14053	KAZ14061	Chokpak	Error	Allosome	K = 2	0.073963
1544	KAZ14053	Lesina_280	Chokpak	Lesina	Allosome	K = 2	-0.048123
1545	KAZ14053	Lesina_281	Chokpak	Lesina	Allosome	K = 2	0.028668
1546	KAZ14053	Lesina_282	Chokpak	Lesina	Allosome	K = 2	-0.071024
1547	KAZ14053	Lesina_285	Chokpak	Lesina	Allosome	K = 2	-0.00852
1548	KAZ14053	Lesina_286	Chokpak	Lesina	Allosome	K = 2	-0.020793
1549	KAZ14053	Lesina_287	Chokpak	Lesina	Allosome	K = 2	0.018518
1550	KAZ14053	Lesina_288	Chokpak	Lesina	Allosome	K = 2	0.004306
1551	KAZ14053	Lesina_289	Chokpak	Lesina	Allosome	K = 2	-0.038512
1552	KAZ14053	Lesina_292	Chokpak	Lesina	Allosome	K = 2	-0.056665
1553	KAZ14053	Lesina_295	Chokpak	Lesina	Allosome	K = 2	-0.094694
1554	KAZ14053	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 2	-0.013742
1555	KAZ14053	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 2	0.046127
1556	KAZ14053	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 2	-0.013386
1557	KAZ14053	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 2	-0.009368
1558	KAZ14053	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 2	0.009592
1559	KAZ14053	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 2	0.04156
1560	KAZ14053	PI22NLD0001M	Chokpak	Error	Allosome	K = 2	0.005196
1561	KAZ14054	Crotone517	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1562	KAZ14054	Crotone505	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1563	KAZ14054	Crotone518	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1564	KAZ14054	Crotone510	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1565	KAZ14054	Crotone500	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1566	KAZ14054	Crotone502	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1567	KAZ14054	Crotone501	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1568	KAZ14054	Crotone514	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1569	KAZ14054	Crotone498	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1570	KAZ14054	Crotone512	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1571	KAZ14054	FR046	Chokpak	Error	Allosome	K = 2	0.01717614
1572	KAZ14054	FR049	Chokpak	Error	Allosome	K = 2	0.01717614
1573	KAZ14054	FR051	Chokpak	Error	Allosome	K = 2	0.01717614
1574	KAZ14054	FR063	Chokpak	Error	Allosome	K = 2	0.01717614
1575	KAZ14054	FR064	Chokpak	Error	Allosome	K = 2	0.01717614
1576	KAZ14054	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1577	KAZ14054	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1578	KAZ14054	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1579	KAZ14054	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1580	KAZ14054	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1581	KAZ14054	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1582	KAZ14054	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1583	KAZ14054	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1584	KAZ14054	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1585	KAZ14054	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1586	KAZ14054	KAZ14001	Chokpak	Error	Allosome	K = 2	0.0621756
1587	KAZ14054	KAZ14003	Chokpak	Error	Allosome	K = 2	0.0621756
1588	KAZ14054	KAZ14032	Chokpak	Error	Allosome	K = 2	0.0621756
1589	KAZ14054	KAZ14035	Chokpak	Error	Allosome	K = 2	0.0621756
1590	KAZ14054	KAZ14053	Chokpak	Error	Allosome	K = 2	0.0621756
1591	KAZ14054	KAZ14054	Chokpak	Error	Allosome	K = 2	NA
1592	KAZ14054	KAZ14055	Chokpak	Error	Allosome	K = 2	0.043353
1593	KAZ14054	KAZ14057	Chokpak	Error	Allosome	K = 2	0.069851
1594	KAZ14054	KAZ14059	Chokpak	Error	Allosome	K = 2	0.022276
1595	KAZ14054	KAZ14061	Chokpak	Error	Allosome	K = 2	0.039919
1596	KAZ14054	Lesina_280	Chokpak	Lesina	Allosome	K = 2	-0.001808
1597	KAZ14054	Lesina_281	Chokpak	Lesina	Allosome	K = 2	-0.02297
1598	KAZ14054	Lesina_282	Chokpak	Lesina	Allosome	K = 2	-0.034824
1599	KAZ14054	Lesina_285	Chokpak	Lesina	Allosome	K = 2	0.011665
1600	KAZ14054	Lesina_286	Chokpak	Lesina	Allosome	K = 2	0.00459
1601	KAZ14054	Lesina_287	Chokpak	Lesina	Allosome	K = 2	-0.015964
1602	KAZ14054	Lesina_288	Chokpak	Lesina	Allosome	K = 2	-0.051029
1603	KAZ14054	Lesina_289	Chokpak	Lesina	Allosome	K = 2	0.007967
1604	KAZ14054	Lesina_292	Chokpak	Lesina	Allosome	K = 2	0.004286
1605	KAZ14054	Lesina_295	Chokpak	Lesina	Allosome	K = 2	-0.033118
1606	KAZ14054	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 2	-0.002694
1607	KAZ14054	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 2	-0.038753
1608	KAZ14054	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 2	0.036627
1609	KAZ14054	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 2	0.017466
1610	KAZ14054	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 2	0.002608
1611	KAZ14054	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 2	0.02235
1612	KAZ14054	PI22NLD0001M	Chokpak	Error	Allosome	K = 2	0.002982
1613	KAZ14055	Crotone517	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1614	KAZ14055	Crotone505	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1615	KAZ14055	Crotone518	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1616	KAZ14055	Crotone510	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1617	KAZ14055	Crotone500	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1618	KAZ14055	Crotone502	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1619	KAZ14055	Crotone501	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1620	KAZ14055	Crotone514	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1621	KAZ14055	Crotone498	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1622	KAZ14055	Crotone512	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1623	KAZ14055	FR046	Chokpak	Error	Allosome	K = 2	0.01717614
1624	KAZ14055	FR049	Chokpak	Error	Allosome	K = 2	0.01717614
1625	KAZ14055	FR051	Chokpak	Error	Allosome	K = 2	0.01717614
1626	KAZ14055	FR063	Chokpak	Error	Allosome	K = 2	0.01717614
1627	KAZ14055	FR064	Chokpak	Error	Allosome	K = 2	0.01717614
1628	KAZ14055	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1629	KAZ14055	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1630	KAZ14055	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1631	KAZ14055	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1632	KAZ14055	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1633	KAZ14055	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1634	KAZ14055	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1635	KAZ14055	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1636	KAZ14055	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1637	KAZ14055	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1638	KAZ14055	KAZ14001	Chokpak	Error	Allosome	K = 2	0.0621756
1639	KAZ14055	KAZ14003	Chokpak	Error	Allosome	K = 2	0.0621756
1640	KAZ14055	KAZ14032	Chokpak	Error	Allosome	K = 2	0.0621756
1641	KAZ14055	KAZ14035	Chokpak	Error	Allosome	K = 2	0.0621756
1642	KAZ14055	KAZ14053	Chokpak	Error	Allosome	K = 2	0.0621756
1643	KAZ14055	KAZ14054	Chokpak	Error	Allosome	K = 2	0.0621756
1644	KAZ14055	KAZ14055	Chokpak	Error	Allosome	K = 2	NA
1645	KAZ14055	KAZ14057	Chokpak	Error	Allosome	K = 2	0.024104
1646	KAZ14055	KAZ14059	Chokpak	Error	Allosome	K = 2	-0.001606
1647	KAZ14055	KAZ14061	Chokpak	Error	Allosome	K = 2	0.016675
1648	KAZ14055	Lesina_280	Chokpak	Lesina	Allosome	K = 2	-0.011833
1649	KAZ14055	Lesina_281	Chokpak	Lesina	Allosome	K = 2	0.006693
1650	KAZ14055	Lesina_282	Chokpak	Lesina	Allosome	K = 2	0.023146
1651	KAZ14055	Lesina_285	Chokpak	Lesina	Allosome	K = 2	-0.001923
1652	KAZ14055	Lesina_286	Chokpak	Lesina	Allosome	K = 2	-0.001128
1653	KAZ14055	Lesina_287	Chokpak	Lesina	Allosome	K = 2	-0.02021
1654	KAZ14055	Lesina_288	Chokpak	Lesina	Allosome	K = 2	-0.065927
1655	KAZ14055	Lesina_289	Chokpak	Lesina	Allosome	K = 2	0.005142
1656	KAZ14055	Lesina_292	Chokpak	Lesina	Allosome	K = 2	0.062533
1657	KAZ14055	Lesina_295	Chokpak	Lesina	Allosome	K = 2	0.009765
1658	KAZ14055	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 2	0.032056
1659	KAZ14055	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 2	0.024187
1660	KAZ14055	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 2	0.019038
1661	KAZ14055	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 2	0.043726
1662	KAZ14055	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 2	0.006224
1663	KAZ14055	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 2	0.047096
1664	KAZ14055	PI22NLD0001M	Chokpak	Error	Allosome	K = 2	0.030831
1665	KAZ14057	Crotone517	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1666	KAZ14057	Crotone505	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1667	KAZ14057	Crotone518	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1668	KAZ14057	Crotone510	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1669	KAZ14057	Crotone500	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1670	KAZ14057	Crotone502	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1671	KAZ14057	Crotone501	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1672	KAZ14057	Crotone514	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1673	KAZ14057	Crotone498	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1674	KAZ14057	Crotone512	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1675	KAZ14057	FR046	Chokpak	Error	Allosome	K = 2	0.01717614
1676	KAZ14057	FR049	Chokpak	Error	Allosome	K = 2	0.01717614
1677	KAZ14057	FR051	Chokpak	Error	Allosome	K = 2	0.01717614
1678	KAZ14057	FR063	Chokpak	Error	Allosome	K = 2	0.01717614
1679	KAZ14057	FR064	Chokpak	Error	Allosome	K = 2	0.01717614
1680	KAZ14057	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1681	KAZ14057	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1682	KAZ14057	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1683	KAZ14057	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1684	KAZ14057	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1685	KAZ14057	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1686	KAZ14057	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1687	KAZ14057	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1688	KAZ14057	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1689	KAZ14057	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1690	KAZ14057	KAZ14001	Chokpak	Error	Allosome	K = 2	0.0621756
1691	KAZ14057	KAZ14003	Chokpak	Error	Allosome	K = 2	0.0621756
1692	KAZ14057	KAZ14032	Chokpak	Error	Allosome	K = 2	0.0621756
1693	KAZ14057	KAZ14035	Chokpak	Error	Allosome	K = 2	0.0621756
1694	KAZ14057	KAZ14053	Chokpak	Error	Allosome	K = 2	0.0621756
1695	KAZ14057	KAZ14054	Chokpak	Error	Allosome	K = 2	0.0621756
1696	KAZ14057	KAZ14055	Chokpak	Error	Allosome	K = 2	0.0621756
1697	KAZ14057	KAZ14057	Chokpak	Error	Allosome	K = 2	NA
1698	KAZ14057	KAZ14059	Chokpak	Error	Allosome	K = 2	0.06832
1699	KAZ14057	KAZ14061	Chokpak	Error	Allosome	K = 2	0.079643
1700	KAZ14057	Lesina_280	Chokpak	Lesina	Allosome	K = 2	-0.029017
1701	KAZ14057	Lesina_281	Chokpak	Lesina	Allosome	K = 2	-0.088726
1702	KAZ14057	Lesina_282	Chokpak	Lesina	Allosome	K = 2	-0.043088
1703	KAZ14057	Lesina_285	Chokpak	Lesina	Allosome	K = 2	-0.068208
1704	KAZ14057	Lesina_286	Chokpak	Lesina	Allosome	K = 2	0.00232
1705	KAZ14057	Lesina_287	Chokpak	Lesina	Allosome	K = 2	0.010518
1706	KAZ14057	Lesina_288	Chokpak	Lesina	Allosome	K = 2	-0.014669
1707	KAZ14057	Lesina_289	Chokpak	Lesina	Allosome	K = 2	-0.032808
1708	KAZ14057	Lesina_292	Chokpak	Lesina	Allosome	K = 2	-0.01354
1709	KAZ14057	Lesina_295	Chokpak	Lesina	Allosome	K = 2	-0.053224
1710	KAZ14057	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 2	0.062655
1711	KAZ14057	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 2	-0.009498
1712	KAZ14057	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 2	0.035564
1713	KAZ14057	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 2	0.05462
1714	KAZ14057	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 2	0.013655
1715	KAZ14057	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 2	0.033725
1716	KAZ14057	PI22NLD0001M	Chokpak	Error	Allosome	K = 2	-0.019127
1717	KAZ14059	Crotone517	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1718	KAZ14059	Crotone505	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1719	KAZ14059	Crotone518	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1720	KAZ14059	Crotone510	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1721	KAZ14059	Crotone500	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1722	KAZ14059	Crotone502	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1723	KAZ14059	Crotone501	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1724	KAZ14059	Crotone514	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1725	KAZ14059	Crotone498	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1726	KAZ14059	Crotone512	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1727	KAZ14059	FR046	Chokpak	Error	Allosome	K = 2	0.01717614
1728	KAZ14059	FR049	Chokpak	Error	Allosome	K = 2	0.01717614
1729	KAZ14059	FR051	Chokpak	Error	Allosome	K = 2	0.01717614
1730	KAZ14059	FR063	Chokpak	Error	Allosome	K = 2	0.01717614
1731	KAZ14059	FR064	Chokpak	Error	Allosome	K = 2	0.01717614
1732	KAZ14059	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1733	KAZ14059	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1734	KAZ14059	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1735	KAZ14059	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1736	KAZ14059	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1737	KAZ14059	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1738	KAZ14059	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1739	KAZ14059	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1740	KAZ14059	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1741	KAZ14059	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1742	KAZ14059	KAZ14001	Chokpak	Error	Allosome	K = 2	0.0621756
1743	KAZ14059	KAZ14003	Chokpak	Error	Allosome	K = 2	0.0621756
1744	KAZ14059	KAZ14032	Chokpak	Error	Allosome	K = 2	0.0621756
1745	KAZ14059	KAZ14035	Chokpak	Error	Allosome	K = 2	0.0621756
1746	KAZ14059	KAZ14053	Chokpak	Error	Allosome	K = 2	0.0621756
1747	KAZ14059	KAZ14054	Chokpak	Error	Allosome	K = 2	0.0621756
1748	KAZ14059	KAZ14055	Chokpak	Error	Allosome	K = 2	0.0621756
1749	KAZ14059	KAZ14057	Chokpak	Error	Allosome	K = 2	0.0621756
1750	KAZ14059	KAZ14059	Chokpak	Error	Allosome	K = 2	NA
1751	KAZ14059	KAZ14061	Chokpak	Error	Allosome	K = 2	0.088101
1752	KAZ14059	Lesina_280	Chokpak	Lesina	Allosome	K = 2	-0.018054
1753	KAZ14059	Lesina_281	Chokpak	Lesina	Allosome	K = 2	-0.025774
1754	KAZ14059	Lesina_282	Chokpak	Lesina	Allosome	K = 2	-0.031989
1755	KAZ14059	Lesina_285	Chokpak	Lesina	Allosome	K = 2	0.024976
1756	KAZ14059	Lesina_286	Chokpak	Lesina	Allosome	K = 2	0.012168
1757	KAZ14059	Lesina_287	Chokpak	Lesina	Allosome	K = 2	0.005613
1758	KAZ14059	Lesina_288	Chokpak	Lesina	Allosome	K = 2	-0.05262
1759	KAZ14059	Lesina_289	Chokpak	Lesina	Allosome	K = 2	-0.036928
1760	KAZ14059	Lesina_292	Chokpak	Lesina	Allosome	K = 2	-0.059245
1761	KAZ14059	Lesina_295	Chokpak	Lesina	Allosome	K = 2	-0.024799
1762	KAZ14059	PDOM2022NLD0042M	Chokpak	Error	Allosome	K = 2	0.001808
1763	KAZ14059	PDOM2022NLD0044M	Chokpak	Error	Allosome	K = 2	0.057829
1764	KAZ14059	PDOM2022NLD0045M	Chokpak	Error	Allosome	K = 2	0.039292
1765	KAZ14059	PDOM2022NLD0046M	Chokpak	Error	Allosome	K = 2	0.055608
1766	KAZ14059	PDOM2022NLD0072M	Chokpak	Error	Allosome	K = 2	0.004082
1767	KAZ14059	PDOM2022NLD0077M	Chokpak	Error	Allosome	K = 2	0.045322
1768	KAZ14059	PI22NLD0001M	Chokpak	Error	Allosome	K = 2	0.016422
1769	KAZ14061	Crotone517	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1770	KAZ14061	Crotone505	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1771	KAZ14061	Crotone518	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1772	KAZ14061	Crotone510	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1773	KAZ14061	Crotone500	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1774	KAZ14061	Crotone502	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1775	KAZ14061	Crotone501	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1776	KAZ14061	Crotone514	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1777	KAZ14061	Crotone498	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1778	KAZ14061	Crotone512	Chokpak	Crotone	Allosome	K = 2	-0.00526383
1779	KAZ14061	FR046	Chokpak	Error	Allosome	K = 2	0.01717614
1780	KAZ14061	FR049	Chokpak	Error	Allosome	K = 2	0.01717614
1781	KAZ14061	FR051	Chokpak	Error	Allosome	K = 2	0.01717614
1782	KAZ14061	FR063	Chokpak	Error	Allosome	K = 2	0.01717614
1783	KAZ14061	FR064	Chokpak	Error	Allosome	K = 2	0.01717614
1784	KAZ14061	Guglionesi_433	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1785	KAZ14061	Guglionesi_426	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1786	KAZ14061	Guglionesi_431	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1787	KAZ14061	Guglionesi_336	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1788	KAZ14061	Guglionesi_428	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1789	KAZ14061	Guglionesi_429	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1790	KAZ14061	Guglionesi_434	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1791	KAZ14061	Guglionesi_435	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1792	KAZ14061	Guglionesi_427	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1793	KAZ14061	Guglionesi_432	Chokpak	Guglionesi	Allosome	K = 2	-0.0516504
1794	KAZ14061	KAZ14001	Chokpak	Error	Allosome	K = 2	0.0621756
1795	KAZ14061	KAZ14003	Chokpak	Error	Allosome	K = 2	0.0621756
1796	KAZ14061	KAZ14032	Chokpak	Error	Allosome	K = 2	0.0621756
1797	KAZ14061	KAZ14035	Chokpak	Error	Allosome	K = 2	0.0621756
1798	KAZ14061	KAZ14053	Chokpak	Error	Allosome	K = 2	0.0621756
1799	KAZ14061	KAZ14054	Chokpak	Error	Allosome	K = 2	0.0621756
1800	KAZ14061	KAZ14055	Chokpak	Error	Allosome	K = 2	0.0621756
1801	KAZ14061	KAZ14057	Chokpak	Error	Allosome	K = 2	0.0621756
1802	KAZ14061	KAZ14059	Chokpak	Error	Allosome	K = 2	0.0621756
1803	KAZ14061	KAZ14061	Chokpak	Error	Allosome	K = 2	NA
1804	KAZ14061	Lesina_280	Chokpak	Lesina	Allosome	K = 2	-0.026333
1805	KAZ14061	Lesina_281	Chokpak	Lesina	Allosome	K = 2	-0.019413
1806	KAZ14061	Lesina_282	Chokpak	Lesina	Allosome	K = 2	-0.04828
1807	KAZ14061	Lesina_285	Chokpak	Lesina	Allosome	K = 2	-0.03013
1808	KAZ14061	Lesina_286	Chokpak	Lesina	Allosome	K = 2	-0.029414
1809	KAZ14061	Lesina_287	Chokpak	Lesina	Allosome	K = 2	-0.01582
1810	KAZ14061	Lesina_288	Chokpak	Lesina	Allosome	K = 2	-0.020137
1811	KAZ14061	Lesina_289	Chokpak	Lesina	Allosome	K = 2	-0.030484
1812	KAZ14061	Lesina_292	Chokpak	Lesina	Allosome	K = 2	-0.072561
1813	KAZ14061	Lesina_295	Chokpak	Lesina	Allosome	K = 2	-0.040702
